Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id,Realtor
150000000,4215,186800,LoPrado,Laspetuniaslopradometrolasrejas,2,1.0,130.0,170.0,2.0,11238734,Todo Propiedades
128124000,3600,159557,Buin,NormaTapiaQuiñoñes175LT2-16,3,2.0,75.0,160.0,2.0,11147887,Nexxos
1601550000,45000,1994458,LasCondes,Caminolafuente,4,4.0,650.0,2500.0,6.0,11226878,Todo Propiedades
291838000,8200,363435,SanMiguel,TerceraTransversal/GranAvenida,6,2.0,130.0,400.0,,3756958,Jorge Pablo Caro Propiedades
95000000,2669,118306,Cerrillos,Villaarboledaii,3,1.0,85.0,110.0,1.0,11237505,Todo Propiedades
266925000,7500,332410,Paine,Chada/lasvertientes,4,2.0,100.0,5100.0,,9784849,Mauricio Pino Propiedades
175000000,4917,217933,LasCondes,pehuenches8884,3,1.0,75.0,160.0,,11242115,Todo Propiedades
75000000,2107,93400,PuenteAlto,Donmateopuentealto,3,1.0,100.0,200.0,1.0,11225706,Todo Propiedades
640620000,18000,797783,Pirque,CircunvalaciónMáximoValdésFontecilla,3,5.0,290.0,5040.0,2.0,11238860,Todo Propiedades
65000000,1826,80946,SanBernardo,AvPortales/Elsatelite,3,1.0,47.0,75.0,1.0,10858721,Propiedades Centro Santiago SPA
605030000,17000,753462,Colina,Crespones47,4,4.0,235.0,636.0,,6862627,Unne
1245650000,35000,1551245,LasCondes,Quinchamali/Lascondes,5,4.0,590.0,1100.0,4.0,8537327,Unne
75000000,2107,93400,SanBernardo,bravodesaravia,3,2.0,120.0,120.0,,10863511,Mi Llave
75000000,2107,93400,PuenteAlto,Ernestoalvearpuentealto,4,2.0,100.0,100.0,,11225681,Todo Propiedades
460000000,12925,572852,LasCondes,IsabelLaCatolica/FranciscoBilbao,4,3.0,125.0,250.0,3.0,11571348,
355544100,9990,442770,LasCondes,AlonsodeCamargo/CuartoCentenario,4,3.0,95.0,200.0,3.0,11238079,Todo Propiedades
120000000,3372,149440,Quilicura,lastorresnorte158quilicura,3,3.0,85.0,85.0,1.0,11242576,Todo Propiedades
996520000,28000,1240996,LoBarnechea,LosTrapenses/LoBarnechea,4,4.0,290.0,800.0,2.0,9166480,Unne
145000000,4074,180573,Buin,SergioBadillaArenas,3,2.0,66.0,189.0,3.0,11251266,Nexxos
82000000,2304,102117,PuenteAlto,Alfonsoleng613,5,2.0,80.0,140.0,1.0,11225656,Todo Propiedades
373695000,10500,465374,SanMiguel,Paradero17avdasantarosa,3,3.0,169.0,714.0,,10882133,Grupo Premium Propiedades Santiago
960574100,26990,1196232,LasCondes,Dominicosantiguoespectacularcasaencondominionueva!,5,5.0,270.0,538.0,3.0,11238395,Todo Propiedades
487583000,13700,607202,Colina,JoseRabat,3,3.0,140.0,500.0,2.0,5580753,Unne
125000000,3512,155666,PuenteAlto,Puentealto,3,2.0,102.0,198.0,1.0,11225386,Todo Propiedades
75000000,2107,93400,LoEspejo,Pasaje426452,4,3.0,,,2.0,11225265,Todo Propiedades
72000000,2023,89664,SanBernardo,Machalí1229,2,1.0,,,1.0,11571146,
62000000,1742,77210,CerroNavia,GeneralCarrera1656villaLosLagos,2,1.0,57.0,,1.0,11571128,
476906000,13400,593905,Peñalolén,JoseArrieta10100,4,3.0,240.0,900.0,3.0,11230771,Todo Propiedades
649000000,18235,808219,Peñalolén,Casa5dormitorios,5,5.0,200.0,650.0,,10548722,Movahome Corredores Integrados
256212410,7199,319069,Santiago,Noespecifica,7,2.0,203.0,203.0,,11243095,Zm Propiedades
220658000,6200,274792,SanBernardo,AvenidadelManantial18516,3,3.0,122.0,244.0,2.0,11219110,Todo Propiedades
456690880,12832,568731,EstaciónCentral,AvenidaEcuador/BlancoGarcés,8,5.0,311.0,572.0,,6398264,Jorge Pablo Caro Propiedades
165000000,4636,205479,SanJoaquín,angol60sanJoaquín,3,2.0,110.0,250.0,2.0,11225757,Todo Propiedades
108371550,3045,134958,LaReina,TalinayconDiputadaLauraRodriguez,3,1.0,76.0,135.0,1.0,10954468,Unne
54000000,1517,67248,PuenteAlto,jericó2803ouente,5,1.0,65.0,90.0,1.0,11242487,Todo Propiedades
75000000,2107,93400,LoEspejo,loespejo,3,1.0,90.0,105.0,2.0,11240767,Todo Propiedades
180000000,5058,224159,LasCondes,nevadodepiuquenes8999,2,1.0,40.0,160.0,1.0,11242065,Todo Propiedades
185000000,5198,230386,Independencia,maruri326,9,2.0,217.0,217.0,,11244088,Todo Propiedades
162000000,4552,201743,LasCondes,sierranevada761,5,1.0,100.0,160.0,2.0,11241520,Todo Propiedades
533850000,15000,664819,Lampa,santasara1801,4,4.0,411.0,5000.0,3.0,11225196,Todo Propiedades
50000000,1405,62267,LaFlorida,Recaladaoriente,3,1.0,,,1.0,11225083,Todo Propiedades
459111000,12900,571745,LasCondes,PadreErrazuriz,4,3.0,140.0,230.0,2.0,11254375,Todo Propiedades
120000000,3372,149440,Lampa,selvaoscura165lampa,4,1.0,75.0,400.0,3.0,11241443,Todo Propiedades
92000000,2585,114570,PuenteAlto,valledelsaladopuentealto,3,1.0,70.0,100.0,1.0,11225499,Todo Propiedades
90000000,2529,112080,Quilicura,tanahlot267,4,2.0,67.0,78.0,1.0,11242596,Todo Propiedades
151755760,4264,188986,PuenteAlto,Terrandina,3,2.0,77.0,136.0,1.0,11570654,
60000000,1686,74720,PuenteAlto,AvenidaMexico/VolcánLicanbur,2,1.0,46.0,60.0,1.0,11250457,Unne
462670000,13000,576177,Colina,Chamisero/DeLosSagradosCorazones,4,3.0,186.0,471.0,,9769751,Jorge Pablo Caro Propiedades
179017700,5030,222936,LaFlorida,Paicaví,3,3.0,99.0,137.0,1.0,8955310,Unne
150000000,4215,186800,PuenteAlto,SenderoLaHuellaPoniente,3,3.0,82.0,120.0,,9501512,Unne
118000000,3316,146949,EstaciónCentral,Noespecifica,3,1.0,74.0,170.0,1.0,11242938,Zm Propiedades
205000000,5760,255293,LasCondes,santazita9304,3,1.0,67.0,306.0,3.0,11242105,Todo Propiedades
1010756000,28400,1258725,LoBarnechea,CaminodelMaillín3.300,5,5.0,357.0,1190.0,2.0,9765492,Mi Llave
152147250,4275,189474,SanBernardo,LasVeronicas/PasajeSauceChileno,3,3.0,81.0,153.0,,7736616,Jorge Pablo Caro Propiedades
68000000,1911,84682,LaPintana,Reydonfelipelapintana,2,1.0,100.0,126.0,,11225127,Todo Propiedades
249130000,7000,310249,Colina,ParqueBrisasNorte,3,3.0,114.0,402.0,2.0,10283180,Houm
1921860000,54000,2393350,LasCondes,CaminoSanAntonio,5,6.0,840.0,2300.0,6.0,11226603,Todo Propiedades
75000000,2107,93400,PuenteAlto,laviña,4,2.0,100.0,120.0,2.0,11240791,Todo Propiedades
145000000,4074,180573,LaFlorida,PsajeOrongo/CalleManutara,4,2.0,95.0,120.0,,8632545,Procasa Adrián Ulloa Propiedades
49826000,1400,62050,Colina,Callelosríos,2,1.0,5749.0,9935.0,,9758034,Easyprop
248774100,6990,309806,Ñuñoa,5470,3,2.0,180.0,180.0,2.0,11219670,Todo Propiedades
138801000,3900,172853,Quilicura,figueras023,3,3.0,78.0,121.0,2.0,11242540,Todo Propiedades
1388010000,39000,1728531,LoBarnechea,Golflomasdeladehesa,5,5.0,400.0,1200.0,6.0,11227264,Todo Propiedades
105000000,2950,130760,Pudahuel,Latepapudahuelsantiago,3,2.0,100.0,75.0,2.0,11225358,Todo Propiedades
1060582000,29800,1320775,LasCondes,LasTortolas,6,6.0,350.0,1300.0,2.0,11244158,Todo Propiedades
491142000,13800,611634,Colina,Chicureo/PiedraRoja,3,3.0,140.0,500.0,2.0,10737922,Unne
87000000,2445,108344,Pudahuel,Lican7423,2,1.0,53.0,125.0,2.0,11242455,Todo Propiedades
516055000,14500,642659,Providencia,Granoportunidad...!!!sevendecasaresidencialenprovidencia,3,2.0,140.0,330.0,2.0,10862413,Grupo Premium Propiedades Santiago
85000000,2388,105853,Lampa,Caciquecolin,6,3.0,160.0,250.0,1.0,11225234,Todo Propiedades
260000000,7305,323786,SanMiguel,Tannenbaum/petersburgo,7,3.0,200.0,202.0,3.0,2929277,Procasa Adrián Ulloa Propiedades
195000000,5479,242839,SanJoaquín,Loncoche6140,6,5.0,170.0,259.0,3.0,11225734,Todo Propiedades
78689490,2211,97994,PuenteAlto,ClaudioArrau3700,2,1.0,56.0,58.0,2.0,8629814,
157272210,4419,195856,Lampa,Acevedo,3,3.0,,500.0,2.0,8632119,
70112300,1970,87313,PuenteAlto,Lasninfas,3,2.0,65.0,75.0,1.0,8712505,
177950000,5000,221606,SanBernardo,AbrahamPradoMarín,4,2.0,98.0,300.0,3.0,9051386,
77906510,2189,97019,PuenteAlto,LasAvestruces,2,1.0,70.0,100.0,3.0,9532976,
175000000,4917,217933,Independencia,Maruri344,9,2.0,217.0,217.0,,11244084,Todo Propiedades
199304000,5600,248199,PuenteAlto,Holanda035,4,2.0,116.0,318.0,5.0,11223000,Todo Propiedades
180000000,5058,224159,LaCisterna,echeverria/victoria,4,2.0,80.0,320.0,,2003240,Jorge Pablo Caro Propiedades
160000000,4496,199253,PuenteAlto,losfrailes,3,3.0,89.0,104.0,1.0,11243829,Todo Propiedades
97000000,2725,120797,LaGranja,lagranja,3,2.0,90.0,110.0,1.0,11238007,Todo Propiedades
785862790,22081,978659,Providencia,AvSalvador/Providencia,10,6.0,487.0,509.0,2.0,7111028,Unne
533850000,15000,664819,Vitacura,Noespecifica,4,3.0,96.0,230.0,2.0,11243135,Zm Propiedades
426724100,11990,531412,LoBarnechea,Avdalascondes/sanjosedelasierra/escrivadebalaguer,4,3.0,165.0,170.0,1.0,11240960,Grupo Inovo
129191700,3630,160886,Maipú,lasnacionesesquinaunosur,5,2.0,104.0,154.0,2.0,8476600,Mi Llave
540000000,15173,672478,Independencia,maruri344,27,6.0,651.0,651.0,,11244076,Todo Propiedades
233114500,6550,290304,LaFlorida,calleMariaCristina6679,4,3.0,117.0,138.0,2.0,11219009,Todo Propiedades
455552000,12800,567313,SanBernardo,Loherrera,5,4.0,138.0,836.0,3.0,11255047,Mi Llave
932458000,26200,1161218,LoBarnechea,CaminoLosRefugios-LomasSuaves/ElArrayán-LoBarnechea,4,3.0,220.0,8000.0,,11259910,Hurtado Propiedades S.A.
256248000,7200,319113,Peñaflor,Miraflores1337,4,3.0,120.0,380.0,2.0,10552940,Unne
2847200000,80000,3545704,LasCondes,MiradordeSanDamian,5,6.0,650.0,2250.0,6.0,11226513,Todo Propiedades
140000000,3934,174346,Peñalolén,Noespecifica,7,2.0,180.0,234.0,2.0,11225321,Todo Propiedades
622825000,17500,775623,Colina,AvenidaSergiocorrea11000,5,4.0,185.0,590.0,,7606748,Unne
240000000,6743,298879,Santiago,HéctorBarrueto522,5,4.0,260.0,190.0,1.0,11239405,Todo Propiedades
675854100,18990,841661,LoBarnechea,LagunadeloBarnechea,6,5.0,234.0,603.0,2.0,11238670,Todo Propiedades
1028551000,28900,1280885,LoBarnechea,BernardoLarrainCotapos/PedroLiraUrquieta,4,6.0,500.0,1400.0,,2558681,Jorge Pablo Caro Propiedades
145000000,4074,180573,Recoleta,UruguayYC58042/SanJosé,4,2.0,116.0,240.0,,7072540,Propiedades Centro Santiago SPA
87000000,2445,108344,PadreHurtado,AntoniGaudí1992,4,2.0,75.0,85.0,1.0,11242407,Todo Propiedades
185000000,5198,230386,PuenteAlto,protectoradelainfancia,4,3.0,136.0,160.0,1.0,11239142,Todo Propiedades
230000000,6462,286426,Peñalolén,MetroGrecia8minutoscaminando,4,2.0,129.0,325.0,2.0,11238842,Todo Propiedades
190000000,5339,236613,Peñalolén,Cuencas,3,3.0,90.0,190.0,2.0,11568738,
89000000,2501,110834,SanRamón,bolivia,3,1.0,,,2.0,11257610,Mi Llave
355900000,10000,443213,Peñalolén,-condominiocasagrande-antupirén,5,4.0,180.0,426.0,4.0,11248090,Nexxos
167000000,4692,207970,PuenteAlto,LosDiáconos3190,3,3.0,95.0,136.0,2.0,9554985,Maritza Andrea Pelayo Lobos
272619400,7660,339501,LaFlorida,Entreavenidalafloridayaraucania,3,2.0,110.0,307.0,,11252293,Movahome Corredores Integrados
85000000,2388,105853,PuenteAlto,estacionquepepuentealto,4,2.0,100.0,100.0,,11225720,Todo Propiedades
140000000,3934,174346,SanMiguel,Angamos5790,3,2.0,150.0,330.0,,7962759,Unne
175000000,4917,217933,EstaciónCentral,Portóseguro4702,5,2.0,160.0,80.0,,11568112,Unne
45000000,1264,56040,Renca,Topocalma5808,2,1.0,30.0,100.0,2.0,11568092,Unne
480465000,13500,598337,LasCondes,Alonsodecamargoconmanquehue,5,3.0,300.0,600.0,3.0,11568060,Nexxos
84000000,2360,104608,PuenteAlto,NemesioVicuña,3,1.0,61.0,81.0,1.0,11567731,Nexxos
137021500,3850,170637,Colina,BarrioPortezuelo,3,2.0,80.0,80.0,,8926982,Urbalia
99000000,2782,123288,LoBarnechea,LaErmitadeSanAntonio,5,2.0,60.0,80.0,1.0,11238596,Todo Propiedades
170000000,4777,211706,LaCisterna,salas9090,6,5.0,176.0,210.0,2.0,11241393,Todo Propiedades
80000000,2248,99626,PedroAguirreCerda,Av.ClotarioBlestYC62392/Av.LoOvalle,3,1.0,80.0,86.0,,11567484,Propiedades Centro Santiago SPA
95000000,2669,118306,PedroAguirreCerda,AvDepartamentalconClotarioBlest,3,1.0,91.0,128.0,,11567211,Unne
209981000,5900,261496,PedroAguirreCerda,PedroAguirreCerda,5,4.0,270.0,198.0,2.0,11243970,Agente Propiedades
250000000,7024,311333,LasCondes,rioguadiana8936,7,2.0,152.0,170.0,1.0,11242206,Todo Propiedades
166917100,4690,207867,PadreHurtado,Noespecifica,3,3.0,77.0,136.0,2.0,11224054,Todo Propiedades
800775000,22500,997229,LoBarnechea,CalleParque/AvLaDehesa,5,3.0,203.0,603.0,2.0,6033397,Vivaqui Propiedades
790000000,22197,983811,SanMiguel,CoyhaiqueCasiEsquinaSanIgnacio,3,1.0,112.0,660.0,2.0,11239308,Todo Propiedades
151257500,4250,188366,Maipú,Casade2pisoscon4d+2b+estc.Cercaacalleprincipal,4,2.0,130.0,120.0,,10565979,Corredorpro Spa
145919000,4100,181717,PuenteAlto,CiudaddelEste-ElBauble,3,2.0,88.0,198.0,2.0,11566692,Nexxos
160000000,4496,199253,Ñuñoa,estadionacional,3,1.0,75.0,100.0,2.0,11239915,Todo Propiedades
480465000,13500,598337,Vitacura,BlaiseCendrars,3,2.0,120.0,350.0,2.0,11244256,Todo Propiedades
149122100,4190,185706,EstaciónCentral,AngelBustamante,7,2.0,161.0,183.0,3.0,11565496,Unne
711444100,19990,885983,Peñalolén,Peñalolén,3,2.0,200.0,245.0,6.0,9378892,Agente Propiedades
523173000,14700,651523,LasCondes,Federicogarcialorca7097,4,2.0,136.0,308.0,4.0,11238061,Todo Propiedades
480000000,13487,597758,EstaciónCentral,Paraguay4200-4500,2,2.0,138.0,352.0,4.0,11223852,Todo Propiedades
100000000,2810,124533,Maipú,libertadordechile2716,3,2.0,132.0,132.0,,11242374,Todo Propiedades
108000000,3035,134496,Maipú,ReneOlivaresBecerra/CondominioResidencial,3,2.0,70.0,80.0,,10254464,Unne
74500000,2093,92777,SanBernardo,WafoconGeneralUrrutia,3,1.0,65.0,80.0,2.0,11211935,Mi Llave
70000000,1967,87173,LaFlorida,SanJosedeLaEstrella,3,1.0,120.0,140.0,1.0,7289231,Unne
153037000,4300,190582,PuenteAlto,3D3B2ETerrandina/Av.Tobalaba,3,3.0,88.0,144.0,3.0,11563993,Easyprop
187915200,5280,234016,Maipú,SilvaCarvallo,4,3.0,118.0,191.0,3.0,11563952,Easyprop
140616090,3951,175113,Maipú,SalardeHuasco,3,3.0,75.0,97.0,1.0,11563876,Easyprop
658415000,18500,819944,Colina,AvenidaChicureo,5,5.0,245.0,745.0,2.0,11563805,Easyprop
139000000,3906,173101,CerroNavia,HipólitoSalas1430,7,5.0,204.0,204.0,2.0,11222810,Todo Propiedades
179729500,5050,223823,Peñaflor,Condominiovallesdepeñaflor,3,3.0,120.0,250.0,,11563549,Unne
124565000,3500,155125,LaFlorida,LaFlorida,3,1.0,90.0,120.0,1.0,10100816,Agente Propiedades
150000000,4215,186800,QuintaNormal,SalvadorGutiérrez&Neptuno,1,1.0,40.0,250.0,6.0,7720097,
444875000,12500,554016,Peñalolén,Peñalolén,6,4.0,298.0,164.0,2.0,7919989,Difusion Propiedades
171000000,4805,212951,PuenteAlto,Parquecordillera/Lasvioletas,3,2.0,73.0,168.0,1.0,6460709,Procasa Inmobiliaria Echagüe
60000000,1686,74720,PuenteAlto,GabrielaPoniente/CalleCreta,2,1.0,72.0,102.0,,11186734,Aleida Lama Propiedades
85000000,2388,105853,PuenteAlto,ariespuentealto,3,2.0,,,1.0,11225419,Todo Propiedades
871955000,24500,1085872,Vitacura,Dr.AlfredoAlmeyda6200,4,3.0,260.0,500.0,3.0,7871175,Unne
100000000,2810,124533,PuenteAlto,PuenteAlto,2,1.0,65.0,120.0,2.0,10831551,Agente Propiedades
120000000,3372,149440,PuenteAlto,PuenteAlto,4,2.0,120.0,140.0,1.0,7642378,Agente Propiedades
150000000,4215,186800,Peñalolén,SantaMaría//SanPedro,3,1.0,77.0,162.0,,11246264,Grupo Premium Propiedades Santiago
263366000,7400,327978,SanJosédeMaipo,loscanelos20SanJosedeMaipo,5,2.0,144.0,500.0,2.0,11235882,Todo Propiedades
360000000,10115,448319,LaCisterna,LaCisterna,5,3.0,182.0,390.0,3.0,8873330,Agente Propiedades
755504520,21228,940852,Providencia,Providencia,4,4.0,600.0,1000.0,4.0,8570174,Agente Propiedades
480465000,13500,598337,LasCondes,Avda.FranciscoBilbao,3,2.0,150.0,240.0,2.0,11561457,Propital
95000000,2669,118306,Melipilla,Profesoreduardomalleallanosyprofesorjaimesoto,3,3.0,95.0,95.0,,11561404,Movahome Corredores Integrados
167273000,4700,208310,SanBernardo,Sanjose/sanalfonso,3,2.0,117.0,271.0,,11561268,Movahome Corredores Integrados
230000000,6462,286426,LaCisterna,LaCisterna,8,2.0,150.0,580.0,4.0,9139136,Agente Propiedades
565881000,15900,704709,Colina,Casaenparcelachicureo-colinacondominiolascampiñas,3,3.0,232.0,5000.0,,11561062,Movahome Corredores Integrados
3203100000,90000,3988917,Vitacura,Noespecifica,6,5.0,450.0,5000.0,8.0,11227584,Todo Propiedades
206422000,5800,257064,Lampa,CondominioLasPircasdeChicauma,3,3.0,100.0,224.0,1.0,11560882,Mi Llave
220000000,6182,273973,Providencia,Claudioarrau355,8,8.0,112.0,112.0,,6438937,Montalva Quindos
338105000,9500,421052,LasCondes,Tezcuco1160,4,3.0,90.0,252.0,2.0,11222921,Todo Propiedades
50000000,1405,62267,PuenteAlto,Elruiseñor3995,3,2.0,,,,10866637,Mi Llave
854160000,24000,1063711,LasCondes,RicardoCox/IsabellaCatólica,1,5.0,203.0,800.0,6.0,11560416,Easyprop
115000000,3231,143213,LaFlorida,Metroelisacorrea,3,1.0,80.0,100.0,2.0,11560351,FAVREAU GESTIÓN INMOBILIARIA
79000000,2220,98381,LaGranja,laserena&lospensamientos,3,2.0,,,2.0,11560297,Morini Propiedades SPA
220000000,6182,273973,LaGranja,Tomeag/av.Puntaarenas,3,2.0,240.0,600.0,,8093948,Propiedades Centro Santiago SPA
110000000,3091,136986,LoPrado,saturno,4,2.0,,,2.0,11560284,Morini Propiedades SPA
603250500,16950,751246,Santiago,RosasconAvBrasil,12,7.0,1055.0,911.0,,8489556,Unne
230000000,6462,286426,Macul,dosnorte,3,2.0,98.0,357.0,,10863482,Mi Llave
480465000,13500,598337,Providencia,GeneralCórdova/ManuelMontt,3,2.0,146.0,210.0,2.0,9362269,Easyprop
205000000,5760,255293,Santiago,Ycm55158carmen/maule,10,5.0,,,,5969421,Propiedades Centro Santiago SPA
80000000,2248,99626,PuenteAlto,Caletaportalespuentealto,2,2.0,80.0,100.0,1.0,11225635,Todo Propiedades
362000000,10171,450809,LasCondes,LasCondes,4,2.0,235.0,235.0,,8380698,Agente Propiedades
1423600000,40000,1772852,LasCondes,PresidentaRiesco/IsidoraGoyenechea,4,5.0,350.0,310.0,,6065834,Propiedades Ricardo Vial y Cia. Ltda.
747390000,21000,930747,Colina,AvenidaChicureo,5,3.0,480.0,5000.0,,9984056,Sucursal El Bosque Sur
295000000,8289,367372,LasCondes,LasCondes,6,3.0,120.0,288.0,3.0,5931674,Agente Propiedades
455552000,12800,567313,Ñuñoa,Granada,5,5.0,202.0,255.0,,11559207,Unne
164425800,4620,204764,Lampa,Lampa,3,3.0,115.0,115.0,1.0,10417412,Agente Propiedades
55000000,1545,68493,PuenteAlto,lamoldurapuentealto,4,1.0,70.0,80.0,1.0,11225592,Todo Propiedades
1352420000,38000,1684209,Vitacura,Locurro,10,7.0,600.0,6000.0,10.0,5886657,Vivaqui Propiedades
174391000,4900,217174,Santiago,Galvarino,7,2.0,128.0,228.0,1.0,11224173,Todo Propiedades
30000000,843,37360,PuenteAlto,Sargentomenadier2010,1,1.0,45.0,45.0,1.0,11225644,Todo Propiedades
320310000,9000,398892,LaFlorida,LaFloridaAlto/2estacionamiento,3,3.0,114.0,299.0,2.0,8052476,Acom Propiedades
606845090,17051,755722,Santiago,BarrioYungay,11,7.0,397.0,187.0,,9538700,Sucursal El Bosque Sur
94313500,2650,117451,PuenteAlto,Lasdalias,2,1.0,50.0,129.0,1.0,10867634,Unne
943135000,26500,1174514,LasCondes,LasCondes,5,5.0,383.0,1565.0,,10272787,Home Solutions
220658000,6200,274792,QuintaNormal,lossuspiros2815,6,3.0,240.0,200.0,2.0,11558086,Unne
65841500,1850,81994,PuenteAlto,BomberoJulioBustamante,2,1.0,49.0,104.0,2.0,5747806,Unne
139700000,3925,173973,Cerrillos,AvAeropuertoconFernándezAlbano4dormitorios2baños,4,2.0,106.0,112.0,1.0,11256528,Grupo Premium Propiedades Santiago
462670000,13000,576177,Vitacura,Hualtatas-tabancura,5,3.0,160.0,160.0,3.0,11557887,Todo Propiedades
190000000,5339,236613,PuenteAlto,PuenteAlto,4,3.0,155.0,150.0,2.0,8873010,Agente Propiedades
711800000,20000,886426,Vitacura,Lobeltran,1,3.0,160.0,305.0,,9256781,Unne
622825000,17500,775623,Santiago,EscultorRebecaMatte,3,2.0,210.0,1800.0,4.0,6064903,Urbalia
50000000,1405,62267,ElBosque,sanclemente,3,1.0,90.0,65.0,1.0,11557044,Mi Llave
110000000,3091,136986,Maipú,Villalaarboleda,4,2.0,10875.0,10875.0,1.0,11556939,Easyprop
185000000,5198,230386,EstaciónCentral,Camilohenriquezvillajosecardijin,3,1.0,240.0,240.0,1.0,11556910,Easyprop
524952500,14750,653739,Colina,AvenidaPadreSergioCorrea,4,4.0,250.0,607.0,4.0,6746702,Houm
164900000,4633,205355,SanMiguel,Metrociudaddelniño,4,1.0,160.0,200.0,1.0,10232799,Easyprop
99000000,2782,123288,CerroNavia,Casaesquinade4d+2b+depto.Independientecon1d+1b+estc.,4,2.0,119.0,144.0,3.0,11200631,Corredorpro Spa
122821090,3451,152953,PuenteAlto,PuenteAlto,3,2.0,68.0,80.0,,10279296,Easyprop
480465000,13500,598337,LaReina,Echeñique,4,4.0,140.0,204.0,2.0,11199897,Nexxos
105000000,2950,130760,Maipú,Maipú,4,2.0,92.0,128.0,1.0,9273816,Agente Propiedades
427080000,12000,531856,Talagante,Talagante,3,3.0,180.0,5141.0,,8130601,Agente Propiedades
129000000,3625,160648,LoPrado,LoPrado,9,2.0,110.0,214.0,,9690489,Agente Propiedades
610000000,17140,759651,SanMiguel,SanMiguel,9,5.0,364.0,303.0,1.0,10303912,Agente Propiedades
57000000,1602,70984,CerroNavia,CerroNavia,3,1.0,59.0,66.0,,9427643,Agente Propiedades
140000000,3934,174346,Maipú,SeVendeCasaAisladaVillaLosHeroesenMaipu,4,2.0,90.0,160.0,3.0,10868864,Mi Llave
225996500,6350,281440,LaReina,LaReina,3,2.0,91.0,117.0,1.0,8814686,Agente Propiedades
360000000,10115,448319,LaCisterna,LaCisterna,5,2.0,182.0,390.0,3.0,8461051,Bustos & Asociados
110329000,3100,137396,SanJoaquín,Av.Departamentalag-60808/duquedealba,3,1.0,145.0,160.0,1.0,9326301,Propiedades Centro Santiago SPA
420000000,11801,523039,Ñuñoa,Hernancortes/suecia,4,3.0,173.0,200.0,1.0,9957717,Italprop Propiedades
302515000,8500,376731,Colina,ElRemansodeChicureoYC60542/SantaFilomena,3,3.0,139.0,390.0,,9077685,Propiedades Centro Santiago SPA
139990000,3933,174334,Maipú,PortalesdeSantaAna,3,3.0,84.0,165.0,,8304498,Unne
271907600,7640,338615,SanJosédeMaipo,Lasvertientes,3,2.0,140.0,1017.0,6.0,10279236,Easyprop
72000000,2023,89664,SanBernardo,JuanPabloII,3,1.0,53.0,72.0,1.0,11553258,Grupo Premium Propiedades Santiago
260000000,7305,323786,Santiago,Claudiogay/republica,4,2.0,196.0,280.0,,5714468,Foix Realty 100
95000000,2669,118306,Renca,Pisagua,2,1.0,60.0,72.0,1.0,9283373,Houm
225000000,6322,280199,Providencia,Providencia,3,1.0,80.0,80.0,,10272789,Home Solutions
280805100,7890,349695,Santiago,ParqueAlmagro.,7,3.0,171.0,180.0,,11553080,Easyprop
150000000,4215,186800,Pudahuel,Pudahuel,3,1.0,73.0,231.0,1.0,8543398,Agente Propiedades
82000000,2304,102117,Peñaflor,VillaSantaMaria/Pje.PedrodeValdivia,3,1.0,68.0,73.0,,11552662,Procasa Adrián Ulloa Propiedades
112606760,3164,140233,PuenteAlto,Entrenonatocoo/bahiaingles,3,2.0,56.0,80.0,1.0,9816769,Mi Llave
505378000,14200,629362,Peñalolén,ElPuntal2900,5,4.0,139.0,530.0,5.0,11552602,Todo Propiedades
